conversation_id_str;created_at;username;full_text;kota_kabupaten;retweet_count;favorite_count;labels
1,89693E+18;Tue Mar 04 14:20:57 +0000 2025;20detik;Video Pemerintah Kirim Bantuan-Bikin Dapur Umum untuk Korban Banjir Bekasi https://t.co/8NaIPyIAKX;Bekasi;0;0;2
1,89693E+18;Tue Mar 04 14:08:25 +0000 2025;banten_berita;Sachrudin-Maryono Terjun Langsung Berikan Bantuan Korban Banjir Kota Tangerang https://t.co/KPbiq95mrH;Tangerang;0;1;2
1,89692E+18;Tue Mar 04 14:04:29 +0000 2025;SamiSamelucky;Teman-teman di Bekasi yang terdampak banjir stay safe semua semoga bantuan segera menolong;Bekasi;0;2;1
1,89692E+18;Tue Mar 04 14:03:55 +0000 2025;saiyang_rihoon;Beks minta tolong bala bantuan evakuasi banjir bekasi di Kp. Cerewed? Temen aku keluarganya kejebak di lantai 2 butuh perahu evakuasi udah berusaha hubungi BNBP nihil hasilnya gais belum ada tanggapan. Tolong bantuannya kontak ke temen aku yaa @diestha_ @txtdrbekasi https://t.co/9RpiqwPYPR;Bekasi;64;60;1
1,89653E+18;Tue Mar 04 14:03:09 +0000 2025;sonokasepuh;@kadangbablas @kegblgnunfaedh Dih cuma minta maaf doang. Tanggung jawab dong. Balikin duit korupsinya. Tuh bekasi lagi banjir pake uangnya buat bantuan warga;Bekasi;0;1;0
1,89692E+18;Tue Mar 04 13:32:42 +0000 2025;bangmpennaga;Polsek Teluknaga memberikan bantuan terhadap korban banjir pada hari Selasa tanggal 4 Maret 2025 pukul 16.00 WIB update monitoring banjir/genangan air akibat hujan di Wilayah Hukum Polsek Teluknaga Polres Metro Tangerang Kota di Desa Tanjung Burung titik banjir https://t.co/Nt2ldYNYm2;Tangerang;0;0;2
1,89692E+18;Tue Mar 04 13:25:56 +0000 2025;kabarindo244;Pemkot Tangerang Salurkan Bantuan bagi Korban Banjir di Petir https://t.co/6iWriDZPoV;Tangerang;0;0;2
1,89691E+18;Tue Mar 04 13:19:55 +0000 2025;tangerangnewsco;Turun Langsung ke Lokasi Wali Kota Tangerang Salurkan Bantuan untuk Korban Banjir di Petir | https://t.co/Ec5qSWybDK lewat @tangerangnews;Tangerang;0;0;2
1,89691E+18;Tue Mar 04 13:10:02 +0000 2025;99propaganda;Presiden RI Prabowo Subianto telah menginstruksikan BNPB untuk segera mengatasi permasalahan banjir yang melanda wilayah Jakarta Tangerang hingga Bekasi sejak Senin malam. Sedangkan untuk bantuan sembako dan keperluan lainnya sudah di salurkan.;DKI Jakarta;1;0;2
1,89691E+18;Tue Mar 04 13:04:50 +0000 2025;CNNIndonesia;Kemensos Siapkan Bantuan Banjir Rp2 09 M Buat Jakarta hingga Bekasi https://t.co/MljnHwMJZn;DKI Jakarta;13;29;2
1,89691E+18;Tue Mar 04 12:48:45 +0000 2025;polisijaksel;Kapolres Metro Jakarta Selatan Tinjau Langsung Banjir di Pesanggrahan Dan Berikan Bantuan Logistik Makanan Untuk Korban https://t.co/qZ7D60iyzp;Jakarta Selatan;1;1;1
1,89691E+18;Tue Mar 04 12:47:38 +0000 2025;Minnie_imut;Turut berduka atas musibah banjir yang sedang dialami saudara saudara kita di Bekasi Jakarta dan sekitarnya Dan Semoga diberikan ketabahan dan kekuatan untuk saudara-saudara kita yang tertimpa musibah dan segera mendapatkan pertolongan dan bantuan.;DKI Jakarta;0;10;1
1,8969E+18;Tue Mar 04 12:40:29 +0000 2025;ekowboy2;"Pintu air sudah dibuka pompa air sudah siaga diberlakukan modifikasi cuaca &amp; bantuan sdh disalurkan.. Mas Pram &amp; Bang Doel langsung Gass layani warga Meski wilayah sekitar mengalami banjir besar Jakarta relatif aman hanya ada beberapa titik banjir!! https://t.co/nwgQoDN61t";DKI Jakarta;49;229;1
1,8969E+18;Tue Mar 04 12:38:05 +0000 2025;Dionytrous;Malam guys ada yang mau mengirimkan bantuan untuk korban banjir di wilayah Jakarta? Kebetulan kampus saya jadi tempat pengungsian dan kami perlu dana dan bantuan barang. Kalau berminat buat donasi atau beri bantuan berupa barang boleh DM saya ya. Terima kasih banyak.;DKI Jakarta;259;28;2
1,8969E+18;Tue Mar 04 12:14:14 +0000 2025;txtdrbekasi;??WARGA BANTU WARGA?? Mohon maaf jika kami tidak ada membuka donasi dan bantuan untuk korban banjir Bekasi dikarenakan kemampuan terbatas. Kalo ada yang buka dan memang kredibel boleh reply dimarih ya beks. Kalo ada info2 lainnya boleh dishare disini ya;Bekasi;144;259;2
1,89679E+18;Tue Mar 04 11:51:35 +0000 2025;kitabisacom;@txtdrbekasi UPDATE terkini banjir Bekasi: Alhamdulillah sebagian warga telah berhasil dievakuasi ke tempat yang lebih aman oleh tim relawan lapangan. Saat ini kondisi warga terdampak banjir di Kota Bekasi sedang membutuhkan beberapa bantuan. Mari bantu dengan berdonasi melalui: https://t.co/Xpy2jlla3n;Bekasi;0;2;2
1,89689E+18;Tue Mar 04 11:38:03 +0000 2025;cannababiess;@txtdrbekasi Min minta bantuan untuk protes ke @pln_123. ini mati listrik ga nyala nyala dan gaada info banjir udah surut dari siang di kemang pratama. Sampe sekarang mati total. Dipikir orang gaada kerjaan dagangan dll.;Bekasi;0;0;0
1,89688E+18;Tue Mar 04 11:35:46 +0000 2025;ichibosadudu;@nidihsoYA @txtdrbekasi banjir semua kak tp tadi liat udah ada bantuan perahu karet pas lewat;Bekasi;0;0;1
1,89689E+18;Tue Mar 04 11:35:41 +0000 2025;Jawao01;saya sebagai warga negara Jawa turut berdukacita atas banjir di Bekasi Sunda semoga cepat sembuh Jawa sudah mengirimkan bantuan;Bekasi;0;0;1
1,89688E+18;Tue Mar 04 11:17:53 +0000 2025;npcdotid;Anda dapat mengambil peran kebaikan dalam program Tanggap Darurat salurkan bantuan anda melalui Unit Nusantara Care NPC pada nomor rekening berikut ini : BSI - 713 976 4492 BNI - 69 0000 1112 an. Yayasan Nusantara Palestina Center #nusantaracare #banjir #bekasi #jabodetabek;Bekasi;0;0;2
1,89688E+18;Tue Mar 04 11:01:17 +0000 2025;PKSJaksel;Jakarta Banjir Lagi HNW Turun Langsung Salurkan Bantuan! Banjir kembali merendam 38 RT di Jakarta Selatan sejak Senin (3/3) dini hari. Wakil Ketua MPR-RI @hnurwahid bersama BNPB Kemensos dan Pemda bergerak cepat menyalurkan bantuan untuk warga https://t.co/oH3zxplUoW;Jakarta Selatan;1;2;2
1,89688E+18;Tue Mar 04 11:01:00 +0000 2025;FPKSKabBekasi;Ketua DPD @PKSBekasi yang juga Wakil Ketua DPRD Kabupaten Bekasi Ustadz Budi Muhammad Mustafa @BudiMM_ turut serta membantu mempacking bantuan makanan siap santap untuk korban banjir di Kantor DPC @PKSCibitung #relawanpks @PKSejahtera https://t.co/ZM3XNsoegL;Bekasi;44;147;2
1,89688E+18;Tue Mar 04 10:51:10 +0000 2025;BloombergTZ;Curhat Korban Banjir Bekasi: Tak Dapat Bantuan Evakuasi https://t.co/TtTnswXk2I;Bekasi;1;0;0
1,89688E+18;Tue Mar 04 10:49:37 +0000 2025;gemaposID;Banjir Jabodetabek Kemensos Salurkan Bantuan Hingga Dirikan Dapur Umum https://t.co/5crRYmpcqv #Banjir #BanjirJakarta #BantuanBanjir #GusIpul #kemensosRI;DKI Jakarta;0;0;2
1,89687E+18;Tue Mar 04 10:40:35 +0000 2025;PKSCibitung;@PKSBekasi @pksjabar @FPKSKabBekasi @BudiMM_ Didampingi Ketua DPC PKS Cibitung Ust Isnaeni. Ketua DPD @PKSBekasi Ust. @BudiMM_ menyerahkan bantuan makanan siap santap kepada perwakilan warga RW.009 Perum Villa Mutiara Jaya Desa Wanajaya Kecamatan Cibitung Bapak Riyanto yang terkena banjir #relawanpks @PKSejahtera https://t.co/NQ7kQvoynT;Bekasi;4;5;2
1,89678E+18;Tue Mar 04 10:35:14 +0000 2025;mandakavinskyy;@ohmayjen @txtdrbekasi @tatatutitetu no komen hanya butuh bantuan untuk merapihkan sisa banjir dirumah;Bekasi;0;0;1
1,89687E+18;Tue Mar 04 10:20:07 +0000 2025;PolsekJunti;Polres Bogor berikan bantuan korban bencana banjir kec.cisarua https://t.co/vYdaRQHdc5;Bogor;0;0;2
1,89686E+18;Tue Mar 04 10:14:25 +0000 2025;apricotpetal;Lagian banjir 5 tahunan di bekasi ini kan pemicunya karena kiriman air dari berbagai daerah. Emang harus dibenerin tata kota dan resapan airnya serta bikin penanggulanga dan BANTUAN bagi korban. Kok ya malah suruh warganya berisik padahal emang itu TUGAS MEREKA;Bekasi;0;0;0
1,89686E+18;Tue Mar 04 10:05:49 +0000 2025;apricotpetal;Walkot bekasi emang dzolim. Dari tahun ke tahun banjir gonta ganti walkot tetep aja gaada perubahan atau perencanaan apapun untuk menanggulangi banjir. Bantuan saja bisa dihitung jari dan hanya di beberapa wilayah;Bekasi;0;0;0
1,89686E+18;Tue Mar 04 09:35:54 +0000 2025;NewsBuletin;Banjir Melanda Kota dan Kabupaten Bekasi Ratusan Rumah Terendam BNPB Kerahkan Bantuan https://t.co/0oYuYGJuRA;Bekasi;0;1;2
1,89676E+18;Tue Mar 04 09:31:39 +0000 2025;MamiY62;@Arisan_keluarga @txtdrbekasi Duuuhhh sedih bgt. Cm bisa bantu doa smg cpt surut bantuan sgr dtg n pemerintah gercep menangani banjir n sgl hal yg ditimbulkan jg mencari n mengatasi akar masalahnya;Bekasi;0;26;1
1,89685E+18;Tue Mar 04 09:26:32 +0000 2025;FelixSGL1;@Tsukatsuki77 Pas di teleconference Walikota udah koordinasi sama Pemprov lewat Sekda sih. Bantuan udah dibawa tapi kehalang karna keluar tol Bekasi Barat akhirnya banjir. Kalo Pempus kan bisa kerahin TNI. Tapi kan nunggu acc Presiden. Pas Walikota teleconference ama Menko Pratikno;Bekasi;0;3;0
1,89685E+18;Tue Mar 04 09:20:59 +0000 2025;why_nuttt;Semoga banjir jakarta dan Bekasi lekas surut dan masyarakat terdampak segera dapet bantuan.;DKI Jakarta;0;0;1
1,89685E+18;Tue Mar 04 09:15:41 +0000 2025;FelixSGL1;@Tsukatsuki77 Soalnya Walikotanya teleconference dari Rumah beliau (kan di Bekasi Utara yang aman). Bekasi ke Selatan yang parah banjirnya apalagi di pinggir kali betul. Dia gabisa masuk Kantor karna banjir udah masuk Pusat Kota. Makanya minta bantuan Pempus. Dari Pemprov masih di jalan susah;Bekasi;1;5;0
1,89681E+18;Tue Mar 04 09:09:52 +0000 2025;wawishush;@txtdrjkt Guysss ada yg punya nomor bantuan banjir atau apapun di Jakarta timur kebon pala?? Temenku lg di gentengg karsna air naikkk adakah yg punya nomor????;Jakarta Timur;1;0;1
1,89685E+18;Tue Mar 04 09:06:41 +0000 2025;cynojun;minimal live update lah pak. bikin tweet waspada doang abis itu ilang. ini banjir sampe skrg banyak yg blm surut. bantuan blm jangkau ke semuanya. malah akun kp2c sm txtdrbekasi yg lebih berguna;Bekasi;0;0;1
1,89684E+18;Tue Mar 04 08:37:49 +0000 2025;DKIJakarta;Gerak cepat Dinsos DKI Jakarta salurkan 22.554 paket makanan siap saji kepada warga terdampak banjir. Bantuan tersebut tersebar di tiga wilayah yakni Jakarta Timur (12.200 paket) Jakarta Selatan (10.354 paket) dan Jakarta Barat (6.200 paket). Bantuan lain juga diberikan https://t.co/zCxaNuC3fC;Jakarta Selatan;5;9;2
1,89684E+18;Tue Mar 04 08:33:08 +0000 2025;mprgoid;Jakarta Kembali Banjir HNW Salurkan Bantuan dan Apresiasi Gerak Cepat Pemerintah #MPRRI #MPRRumahKebangsaan #EmpatPilarMPRRI https://t.co/8wKpNsZ4f7;DKI Jakarta;0;0;2
1,89684E+18;Tue Mar 04 08:25:41 +0000 2025;warta_tangerang;BAZNAS Kirim Tim dan Bantuan untuk Korban Banjir di Jakarta dan Bekasi https://t.co/0frYY8TLJd;DKI Jakarta;0;0;2
1,89684E+18;Tue Mar 04 08:20:18 +0000 2025;AmberlynCh_18;bnyk yg nanya aku banjir atau ngga krn aku di bekasi alhamdulilah aku di kab. bekasi jadi ga kena.. tp area yg banjir itu satu2nya jalan buat aku berangkat kuliah aku berdoa agar cpt surut dan bnyk bala bantuan yg membantu disana.. stay safe aamiin yaa rabbal alamin;Bekasi;0;7;1
1,89684E+18;Tue Mar 04 08:14:46 +0000 2025;CfFanggidaE;Doakan agar Tuhan menolong korban banjir di beberapa wilayah Jakarta dan Bekasi dengan perlindungan dan bantuan maksimal agar banjir segera surut hujan pun jangan disertai angin dan badai.;DKI Jakarta;0;0;1
1,89683E+18;Tue Mar 04 08:06:34 +0000 2025;hongkyeomi;Banjir Bekasi beneran parah loh Stay safe teman2 yang ada di Bekasi semoga cepet surut dan ada bantuan dari pihak terkait;Bekasi;0;1;1
1,89682E+18;Tue Mar 04 06:55:09 +0000 2025;KompasTV;Rano Karno Sebut Pemprov Jakarta Bergerak Cepat Salurkan Bantuan bagi Pengungsi Banjir https://t.co/Snk6Uj0ysi;DKI Jakarta;0;3;2
1,89682E+18;Tue Mar 04 06:49:32 +0000 2025;kanitanafiza;#PrayForBekasi Stay safe teman2 disana Smg banjir cepat surut cepat dpt bantuan;Bekasi;1;1;1
1,89681E+18;Tue Mar 04 06:44:21 +0000 2025;ANTARABengkulu;Kemensos menyalurkan berbagai bantuan sejak Senin (3/3) dari Gudang Induk Bekasi Kemensos untuk memenuhi kebutuhan dasar warga yang terdampak banjir di kawasan Jakarta Kabupaten Bogor dan Bekasi.https://t.co/BvlSwCVxDE;DKI Jakarta;0;0;2
1,89681E+18;Tue Mar 04 06:42:18 +0000 2025;RadioElshinta;Kementerian Sosial RI memberikan bantuan untuk memenuhi kebutuhan dasar warga yang terdampak banjir di kawasan Jakarta Kabupaten Bogor dan Bekasi. Bantuan sudah mulai digulirkan sejak Senin dari Gudang Induk Bekasi. Kemudian Kementerian Sosial kembali menggulilrkan bantuan https://t.co/SXUdDZzL34;DKI Jakarta;2;1;2
1,89681E+18;Tue Mar 04 06:36:18 +0000 2025;Kenzu_001;Woi Pemerintah bekasi Banjir tuh bantuan mana bantuan ???;Bekasi;0;0;0
1,89681E+18;Tue Mar 04 06:32:44 +0000 2025;pikiran_rakyat;Wakil Gubernur DKI Jakarta Rano Karno meninjau langsung lokasi pengungsian warga terdampak banjir di SDN Kampung Melayu 01/02 dan Kantor Kelurahan Bidara Cina Jakarta Timur Selasa (5/3). Dalam kunjungannya Rano memastikan bantuan bagi pengungsi terpenuhi sementara hingga https://t.co/q5QOtgR5Tx;Jakarta Timur;0;0;2
1,89681E+18;Tue Mar 04 06:31:12 +0000 2025;Rossoneri_29;@txtdrbekasi Tolong ini dong min minta bantuan kejebak banjir karna ad balita di rumahnya https://t.co/fVJn3yhy1u;Bekasi;6;26;1
1,89681E+18;Tue Mar 04 06:27:09 +0000 2025;Adeidas;Warga Bekasi kudu banget dengan sangat untuk STOP legowo. Punya pemerintah yg tau klo ada siklus banjir besar tiap 5 tahun tapi mitigasinya makin lama makin parah. Perahu makin sedikit bantuan makin minim tanggul yg bukan diperkuat malah mudah jebol.;Bekasi;2;8;0
1,89658E+18;Tue Mar 04 06:27:07 +0000 2025;musashi_masabi;Banjir Jakarta Timur cililitan.. Dari jam 7 - 10 @TutiRusian26427 Semoga aman terkendali dan bantuan logistik segera datang.. @BPBDJakarta @makobanser @pramonoanung @DKIJakarta Pray Bekasi Jakarta Tangerang #StaySafe cililitan kemang jatiasih jatirasa pondok gede https://t.co/8y7xXeTxEI;Jakarta Timur;0;2;1
1,89681E+18;Tue Mar 04 06:26:12 +0000 2025;pikiran_rakyat;Kementerian Sosial bergerak cepat membantu warga terdampak banjir yang terjadi di kawasan Jakarta Bogor dan Bekasi. Berbagai kebutuhan dasar bagi warga terdampak telah disalurkan. . Bantuan disalurkan sejak Senin 3 Maret 2025 dari Gudang Induk Bekasi. Dapur umum untuk warga https://t.co/EZrByUb7zD;DKI Jakarta;1;1;2
1,89681E+18;Tue Mar 04 06:18:45 +0000 2025;BuditomoDeena;Semoga banjir di wilayah Bekasi dan sekitarnya juga di sebagian Jakarta cepat surut. Semoga korban cepat mendapatkan bantuan mulai evakuasi sampai tempat tinggal sementara/pengungsian.. utk petugas penolong sehat kuat terus ya..;DKI Jakarta;1;3;1
1,89681E+18;Tue Mar 04 06:11:59 +0000 2025;DinsosDKI1;Dinsos DKI telah menyalurkan sejumlah bantuan bagi warga terdampak banjir di wilayah Jaksel dan Jaktim. Ribuan bantuan logistik telah didistribusikan ke berbagai titik pengungsian serta mendirikan dapur umum untuk memastikan kebutuhan makan sahur dan berbuka bagi warga terpenuhi https://t.co/205qBuaMdR;Jakarta Selatan;1;0;2
1,8968E+18;Tue Mar 04 06:05:29 +0000 2025;naoeruuuu;Wilayah bogor banjir kemensos kirim bantuan. https://t.co/l5poQrphsw;Bogor;0;0;2
1,8968E+18;Tue Mar 04 06:04:11 +0000 2025;dyasne;GUYS. URGENT. ada yang rumah atau daerahnya kena bencana banjir di daerah jakarta?? Please let me know. Aku dan teman-teman ku mau kirim bantuan. Thank youu!;DKI Jakarta;9;0;1
1,89679E+18;Tue Mar 04 05:56:59 +0000 2025;clrandyna;@kitabisacom Kak apakah ada bantuan logistik untuk korban banjir bekasi? Khususnya daerah PML-Galaxy?;Bekasi;0;1;2
1,89676E+18;Tue Mar 04 05:53:46 +0000 2025;clrandyna;@txtdrbekasi Ada yg tau info terkait bantuan logistik untuk banjir bekasi?;Bekasi;0;0;1
1,8968E+18;Tue Mar 04 05:53:31 +0000 2025;Hannhannikaa;@txtdrbekasi kak klo mau cr bantuan utk rescue kucing ke tempat aman smntara tu ad yg tau infony ga ya? Soalny temenku ad anabul msh kejebak banjir.. Sdh sedada.. Ngeriny naik lg.. Misal hrs ngungsi temenku bingung cara mindahin anabulny smntara dmn;Bekasi;0;0;0
1,8968E+18;Tue Mar 04 05:50:57 +0000 2025;CNNIDdaily;Kondisi Terkini Banjir Jakarta Bantuan Perahu Karet Untuk Evakuasi Warga Terdampak https://t.co/Myu4H1igdc;DKI Jakarta;2;1;2
1,8968E+18;Tue Mar 04 05:46:50 +0000 2025;polisijaksel;Satbinmas Polres Metro Jaksel bersama Polsek Pasar Minggu Berikan Bantuan Sosial dan Dapur Umum Untuk Warga Terdampak Banjir di Kel. Pejaten Timur https://t.co/4lDrCUkRK0;Jakarta Selatan;1;1;2
1,8968E+18;Tue Mar 04 05:44:43 +0000 2025;jpnncom;"Jakarta Banjir HNW Turun Langsung Salurkan Bantuan &amp; Puji Gerak Cepat Pemerintah https://t.co/76LjeWRVgv";DKI Jakarta;0;0;2
1,8968E+18;Tue Mar 04 05:44:00 +0000 2025;seketikanet;Titik Banjir di Tangerang Selatan BPBD Tangsel segera turun tangan untuk evakuasi warga dan distribusi bantuan. Waspada banjir susulan! #Banjir #Tangsel #Banten #Bekasi #BPBDTangsel #Cuaca #update #news #seketika https://t.co/oM34V5e74J;Tangerang Selatan;0;0;2
1,89679E+18;Tue Mar 04 05:43:19 +0000 2025;Diqatakatain;@txtdrbekasi segera surut untuk yg kena banjir. semoga bala bantuan baik dari evakuasi maupun logistik segera datang;Bekasi;0;0;1
1,8968E+18;Tue Mar 04 05:35:28 +0000 2025;livynlune;Perahu Karet Cuma 170K-an?? https://t.co/vfMhY1AFcx perahu karet sekoci evakuasi banjir bekasi banjir pgp beks bpbd bantuan banjir seleher surut perahu murah gajian puasa ramadan 2025 kiriman kerja chaos stay safe scbd ngantor krl hujan spill linknya kak https://t.co/JIJWcANhxC;Bekasi;0;0;2
1,8968E+18;Tue Mar 04 05:34:43 +0000 2025;KotaJaksel;Wagub Rano menerangkan terdapat 300 jiwa yang terdampak banjir di lokasi peninjauan. Ia pun memastikan seluruh bantuan terdistribusi dengan baik dan sesuai standar yang ditentukan. #pemprovdkijakarta #tinjaubanjir https://t.co/jqZu5diaRl;DKI Jakarta;0;1;2
1,89679E+18;Tue Mar 04 05:28:45 +0000 2025;Humastrobkskota;"Polsek Bekasi Utara bersama Yayasan Peduli Kasih Marga Mulya beri bantuan logistik pada warga korban banjir Polsek Bekasi Utara bersama Pucung bersama Yayasan Peduli Kasih laksanakan penyerahan &amp; penyaluran bantuan &amp; evakuasi warga korban banjir di Kp. Lebak (4/3) #polisibaik https://t.co/YqcH5nRvso";Bekasi;0;0;2
1,89671E+18;Tue Mar 04 00:08:24 +0000 2025;imdwale;@BPBDKotaBekasi @bpbd_bekasi hello hello tolong bantuan untuk Pondok Gede Permai jatiasih depan alfamart. Ada 1 anggota keluarga terkena asma. Banjir sudah naik sampai lantai 2 sebetis.;Bekasi;1;1;1
1,89671E+18;Tue Mar 04 00:08:02 +0000 2025;Amran60644129;Dari semalam infonya depok banjir di mana2 dari yg semata kaki sampe sedada orang dewasa banjirnya sekali lagi tempat gw tinggal sekarang aman gk kebanjiran mdh2 an yg kebanjiran cepat surut dan dapet bantuan segera;Depok;0;0;1
1,89671E+18;Mon Mar 03 23:57:17 +0000 2025;pheyi1;@bpbd_bekasi May day mayday.. Mohon bantuan nya team evakuasi banjir daerah Pondok Gede Permai JL Albadriyah blok A5 No4 Jatiasih Bekasi [3/4 06:27] Atas nama riza [3/4 06:27] Terjebak banjir di lantai 2 sudah sebetis minta rescue evakuasi ada adik dan ibunya juga;Bekasi;1;1;1
1,89671E+18;Mon Mar 03 23:56:16 +0000 2025;balonadadua;Innalillahi. Asli gw keinget bgt waktu abang gw sekeluarga pindah ke Bekasi dan itu rumah baru beli 2 bulan terus kena banjir sampai lantai 2. Bahkan ponakan gw masih umur 3 bulan harus nahan dingin karena keluarga abang gw bertahan di genteng semaleman dan nunggu bantuan dateng;Bekasi;0;2;0
1,8967E+18;Mon Mar 03 23:24:29 +0000 2025;withlliya;Jakarta banjir #banjirjabodetabek #pasarminggu #banjir #BPDB #hutangundul #kiriman #bantuan @pramonoanung @ranokarno_ https://t.co/YFp7hyyF6i;DKI Jakarta;0;1;1
1,8967E+18;Mon Mar 03 23:10:51 +0000 2025;valewaf;ya allah tolong gimana caranya minta bantuan tim SAR kalo banjir begini.. di rumah ada nenek yang cuma bisa tiduran di kasur udah di evakuasi ke lt 2 rumah. tapi takut air makin tinggi. tolong bantuannya @txtdrbekasi #bekasi #banjir;Bekasi;1;2;0
1,89668E+18;Mon Mar 03 22:17:55 +0000 2025;barengwarga;Kabarin kalau ada info penyaluran bantuan banjir yah @txtdaritng @txtdrbekasi @txtdaridepok @txtdrjkt;Depok;18;21;1
1,89668E+18;Mon Mar 03 21:49:51 +0000 2025;klikwarta_com;Kemensos Salurkan Bantuan untuk Korban Banjir Jakarta https://t.co/M9lQHk92OB;DKI Jakarta;0;0;2
1,89666E+18;Mon Mar 03 20:51:17 +0000 2025;fauzanmuhajir;"Ini daerah puncak cisarua - kota bogor masih hujan dari semalam gawat sih. Banjir di cisarua juga udah parah &amp; gak ketolong banyak jembatan putus &amp; longsor. Semoga hujan cepet redah &amp; segera ada tindakan bantuan #PrayForPuncak";Bogor;0;9;1
1,8966E+18;Mon Mar 03 16:30:00 +0000 2025;RadioElshinta;Kemensos salurkan bantuan untuk korban banjir Jakarta https://t.co/ph05afVqPg;DKI Jakarta;0;0;2
1,8966E+18;Mon Mar 03 16:24:49 +0000 2025;Jejeyki1;Bukan Hanya Banjir di Kawasan Puncak Bogor Begini Sorotan Khusus Bupati Rudy Susmanto Soal Anggaran Pemkab untuk Bantuan Korban Bencana https://t.co/glx5L2HgPf #prayforpuncak;Bogor;1;1;0
1,89658E+18;Mon Mar 03 15:10:29 +0000 2025;BPBDJabar;Banjir Bogor BPBD Jabar lakukan assesment dan bantuan logistik https://t.co/g8sUenpc8I;Bogor;0;0;2
1,89656E+18;Mon Mar 03 13:45:36 +0000 2025;jogjaposid;Bukan Hanya Banjir di Kawasan Puncak Bogor Begini Sorotan Khusus Bupari Rudy Susmanto Soal Anggaran Pemkab untuk Bantuan Korban Bencana https://t.co/Duk8ei3enT;Bogor;0;0;0
1,89656E+18;Mon Mar 03 13:37:32 +0000 2025;merdekadotcom;Kemensos Salurkan Bantuan untuk Korban Banjir Jakarta https://t.co/Am8Q7PfQiI;DKI Jakarta;0;1;2
1,89654E+18;Mon Mar 03 12:54:43 +0000 2025;RadioElshinta;Tim Elshinta Peduli Kemanusiaan menyalurkan bantuan dari pendengar Radio Elshinta berupa 100 box makanan siap santap untuk korban banjir di Kebon Pala II RT 13/4 Kelurahan Kampung Melayu Jatinegara Jakarta Timur dengan total nominal sebesar Rp. 2.819.000 Senin (03/03). Hel https://t.co/ZQuWGbAbJA;Jakarta Timur;3;37;2
1,89652E+18;Mon Mar 03 11:00:02 +0000 2025;RadioElshinta;Kemensos salurkan beragam bantuan untuk korban banjir Bogor https://t.co/rQbUJsjMuR;Bogor;0;1;2
1,89651E+18;Mon Mar 03 10:55:05 +0000 2025;RadioElshinta;Untuk membantu warga terdampak akibat Banjir Bandang dan longsor dikawasan Kabupaten Bogor Jawa Barat Polres Bogor telah dirikan Posko bantuan kesehatan dan sekaligus bisa dijadikan Posko Pengungsian sementara. Menurut Kapolres Bogor AKBP Rio Wahyu Anggoro mengatakan saat ini https://t.co/YZ55qswgAS;Bogor;2;6;2
1,8965E+18;Mon Mar 03 09:56:16 +0000 2025;JurnalNews_ID;Bukan Hanya Banjir di Kawasan Puncak Bogor Begini Sorotan Khusus Bupati Rudy Susmanto Soal Anggaran Pemkab untuk Bantuan Korban Bencana https://t.co/kjCeLgsGh1;Bogor;0;0;0
1,89647E+18;Mon Mar 03 07:46:56 +0000 2025;antaranews;Rano Karno meninjau serta memberikan bantuan kepada korban banjir di lokasi pengungsian SDN Kampung Melayu 01/02 dan Kantor Kelurahan Bidara Cina Jakarta Timur. https://t.co/5aznJgRgG1;Jakarta Timur;0;0;2
1,89645E+18;Mon Mar 03 06:30:00 +0000 2025;RadioSmartFM;Kementerian Sosial (Kemensos) memberikan bantuan sosial (bansos) untuk warga terdampak banjir yang melanda Kabupaten Bogor Jawa Barat senilai Rp227 4 juta. #SmartNews https://t.co/xYv0vgQSdH;Bogor;0;0;2
1,89645E+18;Mon Mar 03 06:26:17 +0000 2025;webelshinta;Kemensos salurkan beragam bantuan untuk korban banjir Bogor https://t.co/NSNLKtcM1i;Bogor;0;0;2
1,89644E+18;Mon Mar 03 05:40:00 +0000 2025;KompasTV;Update! Bantuan Sembako Berdatangan untuk Warga yang Terdampak Banjir dan Longsor di Cisarua Bogor https://t.co/j0n5GC4GDE;Bogor;1;2;2
1,89643E+18;Mon Mar 03 05:07:34 +0000 2025;merdekadotcom;Bogor Banjir Kemensos Salurkan Beragam Bantuan https://t.co/CKC5tDE0vw;Bogor;0;1;2
1,89642E+18;Mon Mar 03 04:47:42 +0000 2025;TirtoID;Kemensos Salurkan Berbagai Bantuan untuk Banjir di Bogor https://t.co/NIjnGixokF;Bogor;0;1;2
1,8964E+18;Mon Mar 03 03:13:27 +0000 2025;tapsiteai;@CNNIndonesia Jakarta oh Jakarta langganan banjir tiap tahun. Semoga warga selalu diberi kesabaran dan bantuan segera datang.;DKI Jakarta;0;0;1
1,89639E+18;Mon Mar 03 02:45:41 +0000 2025;infotauaja;Banjir Melanda Jakarta Akibat Luapan Kali Ciliwung: 38 RT Terendam BPBD Siagakan Bantuan https://t.co/PXLDWlxoqm;DKI Jakarta;0;0;2
1,21252E+18;Wed Jan 01 23:33:03 +0000 2020;StoffelHalid;Ada hikmah dibalik Banjir seluruh Jakarta adalah Sinergitas dan kolaborasi Pemerintah dan Pemerintah DKI sesuai kewenangan saat banjir saat ini maupun pasca banjir yakni membenahi total dihulu dan dihilir secara terpadu.;DKI Jakarta;0;0;0
